# Simulation 2 (Up to date),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 889 data points written for 53 variables.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Event LAUNCH occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.094,0.271,6.406,76.696,6.406,76.696,0,0,0,0,0,0,52.671,-1.525,9.813,36.47,0,0,0,646.893,0.038,1.58E-04,NaN,45.784,NaN,0.023,4.51E+05,55.991,0.029,0.61,0.563,0.462,0.028,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.67E-04,4.111,13.273,90,0,4.735,14.348,1001.49,339.994,0.002,0.14
0.096,0.284,6.56,76.934,6.56,76.934,0,0,0,0,0,0,52.671,-1.525,9.813,35.829,0,0,0,646.829,0.038,1.58E-04,NaN,45.78,NaN,0.024,4.58E+05,56.141,0.03,0.608,0.573,0.46,0.028,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.80E-04,4.111,13.273,90,0,4.736,14.348,1001.488,339.994,0.002,0.141
0.098,0.297,6.714,77.173,6.714,77.173,0,0,0,0,0,0,52.671,-1.525,9.813,35.205,0,0,0,646.765,0.038,1.58E-04,NaN,45.777,NaN,0.024,4.65E+05,56.291,0.032,0.607,0.583,0.459,0.028,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.94E-04,4.111,13.273,90,0,4.737,14.348,1001.487,339.994,0.002,0.142
0.1,0.311,6.869,77.411,6.869,77.411,0,0,0,0,0,0,52.671,-1.525,9.813,34.599,0,0,0,646.701,0.038,1.58E-04,NaN,45.774,NaN,0.025,4.72E+05,56.441,0.033,0.605,0.593,0.457,0.028,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.08E-04,4.111,13.273,90,0,4.738,14.348,1001.485,339.994,0.002,0.144
0.102,0.325,7.024,77.649,7.024,77.649,0,0,0,0,0,0,52.671,-1.525,9.813,33.942,0,0,0,646.637,0.038,1.58E-04,NaN,45.771,NaN,0.025,4.79E+05,56.591,0.035,0.604,0.603,0.456,0.028,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.21E-04,4.111,13.273,90,0,4.728,14.348,1001.484,339.994,0.002,0.147
0.104,0.339,7.18,77.887,7.18,77.887,0,0,0,0,0,0,52.671,-1.525,9.813,33.303,0,0,0,646.573,0.038,1.58E-04,NaN,45.767,NaN,0.025,4.86E+05,56.741,0.036,0.603,0.613,0.454,0.028,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.35E-04,4.111,13.273,90,0,4.717,14.348,1001.482,339.994,0.002,0.149
0.106,0.353,7.336,78.125,7.336,78.125,0,0,0,0,0,0,52.671,-1.525,9.813,32.681,0,0,0,646.509,0.038,1.58E-04,NaN,45.764,NaN,0.026,4.93E+05,56.891,0.038,0.601,0.622,0.453,0.028,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.49E-04,4.111,13.273,90,0,4.706,14.348,1001.48,339.994,0.002,0.15
0.108,0.368,7.493,78.363,7.493,78.363,0,0,0,0,0,0,52.671,-1.525,9.813,32.074,0,0,0,646.445,0.038,1.58E-04,NaN,45.761,NaN,0.026,5.00E+05,57.04,0.04,0.6,0.631,0.451,0.028,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.63E-04,4.111,13.273,90,0,4.696,14.348,1001.478,339.994,0.002,0.152
0.11,0.383,7.65,78.601,7.65,78.601,0,0,0,0,0,0,52.671,-1.525,9.813,31.483,0,0,0,646.381,0.038,1.58E-04,NaN,45.758,NaN,0.026,5.08E+05,57.19,0.041,0.599,0.639,0.45,0.028,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.77E-04,4.111,13.273,90,0,4.685,14.348,1001.477,339.993,0.002,0.153
0.112,0.399,7.808,78.839,7.808,78.839,0,0,0,0,0,0,52.671,-1.525,9.813,30.907,0,0,0,646.317,0.038,1.58E-04,NaN,45.754,NaN,0.027,5.15E+05,57.34,0.043,0.597,0.647,0.449,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.91E-04,4.111,13.273,90,0,4.674,14.347,1001.475,339.993,0.002,0.154
0.114,0.415,7.966,79.077,7.966,79.077,0,0,0,0,0,0,52.671,-1.525,9.813,30.346,0,0,0,646.253,0.038,1.58E-04,NaN,45.751,NaN,0.027,5.22E+05,57.49,0.045,0.596,0.655,0.447,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.05E-04,4.111,13.273,90,0,4.664,14.347,1001.473,339.993,0.002,0.155
0.116,0.431,8.125,79.315,8.125,79.315,0,0,0,0,0,0,52.671,-1.525,9.813,29.799,0,0,0,646.189,0.038,1.58E-04,NaN,45.748,NaN,0.028,5.30E+05,57.64,0.047,0.595,0.662,0.446,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.19E-04,4.111,13.273,90,0,4.653,14.347,1001.471,339.993,0.002,0.156
0.118,0.447,8.284,79.553,8.284,79.553,0,0,0,0,0,0,52.671,-1.525,9.813,29.266,0,0,0,646.125,0.038,1.58E-04,NaN,45.744,NaN,0.028,5.37E+05,57.79,0.049,0.593,0.668,0.445,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.33E-04,4.111,13.273,90,0,4.642,14.347,1001.469,339.993,0.002,0.157
0.12,0.464,8.443,79.776,8.443,79.776,0,0,0,0,0,0,52.671,-1.525,9.813,28.747,0,0,0,646.06,0.038,1.58E-04,NaN,45.741,NaN,0.028,5.45E+05,57.93,0.05,0.592,0.674,0.443,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.47E-04,4.111,13.273,90,0,4.632,14.347,1001.467,339.993,0.002,0.158
0.122,0.481,8.603,79.905,8.603,79.905,0,0,0,0,0,0,52.671,-1.525,9.813,28.241,0,0,0,645.994,0.038,1.58E-04,NaN,45.738,NaN,0.029,5.53E+05,58.009,0.052,0.591,0.68,0.442,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.61E-04,4.111,13.273,90,0,4.621,14.347,1001.465,339.993,0.002,0.159
0.124,0.498,8.763,80.019,8.763,80.019,0,0,0,0,0,0,52.671,-1.525,9.813,27.748,0,0,0,645.928,0.038,1.58E-04,NaN,45.734,NaN,0.029,5.60E+05,58.079,0.054,0.589,0.685,0.441,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.75E-04,4.111,13.273,90,0,4.61,14.347,1001.463,339.993,0.002,0.16
0.126,0.516,8.923,80.133,8.923,80.133,0,0,0,0,0,0,52.671,-1.525,9.813,27.268,0,0,0,645.861,0.038,1.58E-04,NaN,45.731,NaN,0.03,5.68E+05,58.148,0.056,0.588,0.69,0.439,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.89E-04,4.111,13.273,90,0,4.599,14.347,1001.461,339.993,0.002,0.162
0.128,0.534,9.084,80.247,9.084,80.247,0,0,0,0,0,0,52.671,-1.525,9.813,26.801,0,0,0,645.795,0.038,1.58E-04,NaN,45.728,NaN,0.03,5.76E+05,58.218,0.058,0.587,0.695,0.438,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.03E-04,4.111,13.273,90,0,4.589,14.347,1001.459,339.993,0.002,0.163
0.13,0.552,9.245,80.36,9.245,80.36,0,0,0,0,0,0,52.671,-1.525,9.813,26.345,0,0,0,645.729,0.038,1.58E-04,NaN,45.724,NaN,0.03,5.84E+05,58.287,0.06,0.586,0.699,0.437,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.18E-04,4.111,13.273,90,0,4.578,14.346,1001.457,339.993,0.002,0.165
0.132,0.571,9.406,80.474,9.406,80.474,0,0,0,0,0,0,52.671,-1.525,9.813,25.901,0,0,0,645.663,0.038,1.58E-04,NaN,45.721,NaN,0.031,5.92E+05,58.357,0.062,0.585,0.703,0.436,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.32E-04,4.111,13.273,90,0,4.567,14.346,1001.455,339.993,0.002,0.166
0.134,0.59,9.567,80.588,9.567,80.588,0,0,0,0,0,0,52.671,-1.525,9.813,25.469,0,0,0,645.597,0.038,1.58E-04,NaN,45.717,NaN,0.031,6.00E+05,58.426,0.064,0.583,0.706,0.434,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.46E-04,4.111,13.273,90,0,4.557,14.346,1001.452,339.993,0.002,0.167
0.136,0.609,9.728,80.701,9.728,80.701,0,0,0,0,0,0,52.671,-1.525,9.813,25.047,0,0,0,645.531,0.038,1.58E-04,NaN,45.714,NaN,0.032,6.08E+05,58.496,0.066,0.582,0.71,0.433,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.60E-04,4.111,13.273,90,0,4.546,14.346,1001.45,339.993,0.002,0.169
0.138,0.629,9.89,80.815,9.89,80.815,0,0,0,0,0,0,52.671,-1.525,9.813,24.636,0,0,0,645.464,0.038,1.58E-04,NaN,45.711,NaN,0.032,6.16E+05,58.565,0.068,0.581,0.713,0.432,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.75E-04,4.111,13.273,90,0,4.535,14.346,1001.448,339.993,0.002,0.17
0.14,0.649,10.052,80.929,10.052,80.929,0,0,0,0,0,0,52.671,-1.525,9.813,24.234,0,0,0,645.398,0.037,1.58E-04,NaN,45.707,NaN,0.032,6.24E+05,58.635,0.07,0.58,0.715,0.431,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.89E-04,4.111,13.273,90,0,4.525,14.346,1001.446,339.992,0.002,0.171
0.142,0.669,10.214,81.043,10.214,81.043,0,0,0,0,0,0,52.671,-1.525,9.813,23.843,0,0,0,645.332,0.037,1.58E-04,NaN,45.704,NaN,0.033,6.32E+05,58.704,0.072,0.579,0.718,0.43,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.03E-04,4.111,13.273,90,0,4.514,14.346,1001.443,339.992,0.002,0.172
0.144,0.69,10.376,81.156,10.376,81.156,0,0,0,0,0,0,52.671,-1.525,9.813,23.461,0,0,0,645.266,0.037,1.58E-04,NaN,45.7,NaN,0.033,6.40E+05,58.773,0.074,0.578,0.72,0.429,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.18E-04,4.111,13.273,90,0,4.503,14.346,1001.441,339.992,0.002,0.173
0.146,0.71,10.539,81.27,10.539,81.27,0,0,0,0,0,0,52.671,-1.525,9.813,23.088,0,0,0,645.2,0.037,1.58E-04,NaN,45.697,NaN,0.034,6.48E+05,58.843,0.076,0.577,0.722,0.427,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.32E-04,4.111,13.273,90,0,4.493,14.345,1001.438,339.992,0.002,0.174
0.148,0.732,10.701,81.384,10.701,81.384,0,0,0,0,0,0,52.671,-1.525,9.813,22.725,0,0,0,645.134,0.037,1.58E-04,NaN,45.694,NaN,0.034,6.57E+05,58.912,0.078,0.576,0.723,0.426,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.46E-04,4.111,13.273,90,0,4.482,14.345,1001.436,339.992,0.002,0.175
0.15,0.753,10.864,81.497,10.864,81.497,0,0,0,0,0,0,52.671,-1.525,9.813,22.37,0,0,0,645.067,0.037,1.58E-04,NaN,45.69,NaN,0.035,6.65E+05,58.982,0.081,0.574,0.725,0.425,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.61E-04,4.111,13.273,90,0,4.471,14.345,1001.433,339.992,0.002,0.176
0.152,0.775,11.028,81.611,11.028,81.611,0,0,0,0,0,0,52.671,-1.525,9.813,22.057,0,0,0,645.001,0.037,1.58E-04,NaN,45.687,NaN,0.035,6.73E+05,59.051,0.083,0.573,0.726,0.424,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.75E-04,4.111,13.273,90,0,4.468,14.345,1001.431,339.992,0.002,0.177
0.154,0.797,11.191,81.725,11.191,81.725,0,0,0,0,0,0,52.671,-1.525,9.813,21.751,0,0,0,644.935,0.037,1.58E-04,NaN,45.683,NaN,0.035,6.82E+05,59.121,0.085,0.573,0.727,0.423,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.90E-04,4.111,13.273,90,0,4.465,14.345,1001.428,339.992,0.002,0.179
0.156,0.82,11.355,81.838,11.355,81.838,0,0,0,0,0,0,52.671,-1.525,9.813,21.453,0,0,0,644.869,0.037,1.58E-04,NaN,45.68,NaN,0.036,6.90E+05,59.19,0.087,0.572,0.728,0.422,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.462,14.345,1001.426,339.992,0.002,0.18
0.158,0.843,11.519,81.952,11.519,81.952,0,0,0,0,0,0,52.671,-1.525,9.813,21.162,0,0,0,644.803,0.037,1.58E-04,NaN,45.677,NaN,0.036,6.99E+05,59.26,0.09,0.571,0.729,0.421,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.459,14.345,1001.423,339.992,0.002,0.181
0.16,0.866,11.683,82.065,11.683,82.065,0,0,0,0,0,0,52.671,-1.525,9.813,20.877,0,0,0,644.737,0.037,1.58E-04,NaN,45.673,NaN,0.037,7.08E+05,59.329,0.092,0.57,0.729,0.42,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.456,14.344,1001.42,339.992,0.002,0.183
0.162,0.89,11.847,82.179,11.847,82.179,0,0,0,0,0,0,52.671,-1.525,9.813,20.599,0,0,0,644.67,0.037,1.58E-04,NaN,45.67,NaN,0.037,7.16E+05,59.398,0.094,0.569,0.73,0.42,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.453,14.344,1001.417,339.991,0.002,0.184
0.164,0.913,12.012,82.293,12.012,82.293,0,0,0,0,0,0,52.671,-1.525,9.813,20.327,0,0,0,644.604,0.037,1.58E-04,NaN,45.666,NaN,0.038,7.25E+05,59.468,0.096,0.568,0.73,0.419,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.45,14.344,1001.415,339.991,0.002,0.186
0.166,0.938,12.176,82.406,12.176,82.406,0,0,0,0,0,0,52.671,-1.525,9.813,20.061,0,0,0,644.538,0.037,1.58E-04,NaN,45.663,NaN,0.038,7.33E+05,59.537,0.099,0.567,0.73,0.418,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.447,14.344,1001.412,339.991,0.002,0.187
0.168,0.962,12.341,82.52,12.341,82.52,0,0,0,0,0,0,52.671,-1.525,9.813,19.801,0,0,0,644.472,0.037,1.58E-04,NaN,45.66,NaN,0.039,7.42E+05,59.607,0.101,0.567,0.73,0.417,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.443,14.344,1001.409,339.991,0.002,0.188
0.17,0.987,12.507,82.633,12.507,82.633,0,0,0,0,0,0,52.671,-1.525,9.813,19.547,0,0,0,644.406,0.037,1.58E-04,NaN,45.656,NaN,0.039,7.51E+05,59.676,0.104,0.566,0.73,0.416,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.44,14.344,1001.406,339.991,0.002,0.189
0.172,1.012,12.672,82.71,12.672,82.71,0,0,0,0,0,0,52.671,-1.525,9.813,19.298,0,0,0,644.338,0.037,1.58E-04,NaN,45.653,NaN,0.039,7.60E+05,59.722,0.106,0.565,0.73,0.415,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.437,14.343,1001.403,339.991,0.002,0.19
0.174,1.038,12.838,82.75,12.838,82.75,0,0,0,0,0,0,52.671,-1.525,9.813,19.055,0,0,0,644.27,0.037,1.58E-04,NaN,45.649,NaN,0.04,7.69E+05,59.744,0.108,0.564,0.73,0.415,0.029,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.434,14.343,1001.4,339.991,0.002,0.191
0.176,1.063,13.003,82.791,13.003,82.791,0,0,0,0,0,0,52.671,-1.525,9.813,18.818,0,0,0,644.202,0.037,1.58E-04,NaN,45.646,NaN,0.04,7.77E+05,59.766,0.111,0.563,0.73,0.414,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.431,14.343,1001.397,339.991,0.002,0.192
0.178,1.09,13.169,82.831,13.169,82.831,0,0,0,0,0,0,52.671,-1.525,9.813,18.586,0,0,0,644.134,0.037,1.58E-04,NaN,45.642,NaN,0.041,7.86E+05,59.788,0.113,0.563,0.73,0.413,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.428,14.343,1001.394,339.991,0.002,0.193
0.18,1.116,13.335,82.871,13.335,82.871,0,0,0,0,0,0,52.671,-1.525,9.813,18.358,0,0,0,644.066,0.037,1.58E-04,NaN,45.639,NaN,0.041,7.95E+05,59.81,0.116,0.562,0.729,0.412,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.425,14.343,1001.391,339.991,0.002,0.194
0.182,1.143,13.5,82.911,13.5,82.911,0,0,0,0,0,0,52.671,-1.525,9.813,18.136,0,0,0,643.998,0.037,1.58E-04,NaN,45.635,NaN,0.042,8.04E+05,59.832,0.118,0.561,0.729,0.411,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.422,14.343,1001.388,339.99,0.002,0.196
0.184,1.17,13.666,82.951,13.666,82.951,0,0,0,0,0,0,52.671,-1.525,9.813,17.918,0,0,0,643.93,0.037,1.58E-04,NaN,45.632,NaN,0.042,8.13E+05,59.854,0.121,0.561,0.728,0.411,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.419,14.342,1001.384,339.99,0.002,0.197
0.186,1.198,13.832,82.991,13.832,82.991,0,0,0,0,0,0,52.671,-1.525,9.813,17.705,0,0,0,643.862,0.037,1.58E-04,NaN,45.628,NaN,0.043,8.22E+05,59.876,0.123,0.56,0.727,0.41,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.416,14.342,1001.381,339.99,0.002,0.198
0.188,1.225,13.998,83.031,13.998,83.031,0,0,0,0,0,0,52.671,-1.525,9.813,17.496,0,0,0,643.794,0.037,1.58E-04,NaN,45.625,NaN,0.043,8.30E+05,59.899,0.126,0.559,0.727,0.409,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.413,14.342,1001.378,339.99,0.002,0.199
0.19,1.254,14.164,83.071,14.164,83.071,0,0,0,0,0,0,52.671,-1.525,9.813,17.292,0,0,0,643.726,0.037,1.58E-04,NaN,45.621,NaN,0.044,8.39E+05,59.921,0.129,0.558,0.726,0.408,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.41,14.342,1001.375,339.99,0.002,0.2
0.192,1.282,14.331,83.111,14.331,83.111,0,0,0,0,0,0,52.671,-1.525,9.813,17.092,0,0,0,643.658,0.037,1.58E-04,NaN,45.618,NaN,0.044,8.48E+05,59.943,0.131,0.558,0.725,0.408,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.407,14.342,1001.371,339.99,0.002,0.201
0.194,1.311,14.497,83.151,14.497,83.151,0,0,0,0,0,0,52.671,-1.525,9.813,16.896,0,0,0,643.59,0.037,1.58E-04,NaN,45.614,NaN,0.045,8.57E+05,59.965,0.134,0.557,0.724,0.407,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.403,14.341,1001.368,339.99,0.002,0.202
0.196,1.34,14.663,83.191,14.663,83.191,0,0,0,0,0,0,52.671,-1.525,9.813,16.704,0,0,0,643.522,0.037,1.58E-04,NaN,45.611,NaN,0.045,8.66E+05,59.987,0.136,0.556,0.723,0.406,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.4,14.341,1001.365,339.99,0.002,0.204
0.198,1.37,14.83,83.232,14.83,83.232,0,0,0,0,0,0,52.671,-1.525,9.813,16.516,0,0,0,643.454,0.037,1.58E-04,NaN,45.607,NaN,0.045,8.75E+05,60.009,0.139,0.556,0.722,0.406,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.397,14.341,1001.361,339.99,0.002,0.205
0.2,1.399,14.996,83.272,14.996,83.272,0,0,0,0,0,0,52.671,-1.525,9.813,16.332,0,0,0,643.386,0.037,1.58E-04,NaN,45.604,NaN,0.046,8.84E+05,60.031,0.142,0.555,0.721,0.405,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.394,14.341,1001.358,339.989,0.002,0.206
0.202,1.43,15.163,83.312,15.163,83.312,0,0,0,0,0,0,52.671,-1.525,9.813,16.157,0,0,0,643.318,0.037,1.58E-04,NaN,45.6,NaN,0.046,8.93E+05,60.053,0.144,0.554,0.719,0.404,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.393,14.341,1001.354,339.989,0.002,0.207
0.204,1.46,15.33,83.352,15.33,83.352,0,0,0,0,0,0,52.671,-1.525,9.813,15.985,0,0,0,643.25,0.037,1.58E-04,NaN,45.597,NaN,0.047,9.02E+05,60.075,0.147,0.554,0.718,0.403,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.391,14.341,1001.35,339.989,0.002,0.208
0.206,1.491,15.496,83.392,15.496,83.392,0,0,0,0,0,0,52.671,-1.525,9.813,15.817,0,0,0,643.182,0.037,1.58E-04,NaN,45.593,NaN,0.047,9.11E+05,60.097,0.15,0.553,0.717,0.403,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.39,14.34,1001.347,339.989,0.002,0.209
0.208,1.522,15.663,83.432,15.663,83.432,0,0,0,0,0,0,52.671,-1.525,9.813,15.652,0,0,0,643.114,0.037,1.58E-04,NaN,45.59,NaN,0.048,9.20E+05,60.119,0.152,0.552,0.715,0.402,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.389,14.34,1001.343,339.989,0.002,0.21
0.21,1.554,15.83,83.472,15.83,83.472,0,0,0,0,0,0,52.671,-1.525,9.813,15.49,0,0,0,643.047,0.037,1.58E-04,NaN,45.586,NaN,0.048,9.29E+05,60.141,0.155,0.552,0.714,0.401,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.387,14.34,1001.339,339.989,0.002,0.211
0.212,1.585,15.997,83.511,15.997,83.511,0,0,0,0,0,0,52.671,-1.525,9.813,15.331,0,0,0,642.979,0.037,1.58E-04,NaN,45.583,NaN,0.049,9.39E+05,60.163,0.158,0.551,0.712,0.401,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.386,14.34,1001.336,339.989,0.002,0.212
0.214,1.618,16.164,83.551,16.164,83.551,0,0,0,0,0,0,52.671,-1.525,9.813,15.175,0,0,0,642.911,0.037,1.58E-04,NaN,45.579,NaN,0.049,9.48E+05,60.185,0.16,0.551,0.71,0.4,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.384,14.339,1001.332,339.989,0.002,0.213
0.216,1.65,16.332,83.591,16.332,83.591,0,0,0,0,0,0,52.671,-1.525,9.813,15.022,0,0,0,642.843,0.037,1.58E-04,NaN,45.576,NaN,0.05,9.57E+05,60.207,0.163,0.55,0.709,0.4,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.383,14.339,1001.328,339.989,0.002,0.214
0.218,1.683,16.499,83.631,16.499,83.631,0,0,0,0,0,0,52.671,-1.525,9.813,14.872,0,0,0,642.775,0.037,1.58E-04,NaN,45.572,NaN,0.05,9.66E+05,60.229,0.166,0.549,0.707,0.399,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.381,14.339,1001.324,339.988,0.002,0.216
0.22,1.716,16.666,83.671,16.666,83.671,0,0,0,0,0,0,52.671,-1.525,9.813,14.725,0,0,0,642.707,0.037,1.58E-04,NaN,45.569,NaN,0.051,9.75E+05,60.252,0.169,0.549,0.705,0.398,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.38,14.339,1001.32,339.988,0.002,0.217
0.222,1.75,16.834,83.711,16.834,83.711,0,0,0,0,0,0,52.671,-1.525,9.813,14.58,0,0,0,642.639,0.037,1.58E-04,NaN,45.565,NaN,0.051,9.84E+05,60.274,0.171,0.548,0.704,0.398,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,4.111,13.273,90,0,4.378,14.339,1001.316,339.988,0.002,0.217
